62.75	63.290001	61.299999	9691600	1
62.799999	65.790001	62.400002	11960900	0
64.120003	65.800003	63.599998	11770300	0
65.199997	65.5	59.82	15093800	0
62.200001	64.029999	60.150002	13561400	1
62.490002	65.900002	61.779999	15435700	1
66.239998	69.370003	65.269997	13881700	1
68.349998	69.870003	67.25	11348900	0
69.639999	69.739998	67.529999	8903400	0
68.559998	69.290001	66.68	9437300	1
67.370003	71.709999	67	11902800	0
70.970001	73.910004	70.129997	10401700	0
71.400002	71.910004	69.239998	8819100	0
70.389999	70.889999	69.080002	8468100	1
71.360001	75.610001	70.699997	8612400	0
74.849998	75	72.309998	7457900	0
73.089996	73.949997	69.839996	7895600	1
73.470001	74.980003	72.639999	6657700	0
71.610001	72.290001	70.099998	8568800	1
70.400002	71.669998	69.75	8373100	1
72.610001	74.5	72.120003	8918200	1
73.019997	75.089996	71.709999	7041400	1
73.629997	77.239998	73.440002	11066900	1
76.419998	78.32	75.5	5809900	0
77.260002	78.360001	76	5751300	0
76.970001	77.080002	74.879997	5748800	1
75.93	77.110001	74.57	5653000	1
77.510002	80	77.260002	7082300	0
79.839996	79.970001	77.849998	6212200	0
78	79.459999	76.940002	6160400	0
75.5	75.809998	73.510002	9412800	1
75.330002	77.480003	75.160004	7467800	1
76.779999	78.720001	75.879997	7426000	0
78.440002	79.790001	76.830002	8686900	1
77.330002	79.099998	77.290001	7162200	1
78.169998	82.18	77.809998	8775500	1
81.330002	82.059998	79.080002	16187700	1
82.029999	86.68	80.730003	23484300	0
83.879997	84.980003	82.209999	9705900	0
82.68	85.349998	82.400002	7924000	0
82.989998	82.989998	79.260002	9735100	1
80.93	82.669998	79.889999	8537600	0
80.379997	80.379997	77.849998	6121700	1
80.260002	81.349998	78.849998	7019300	1
81.010002	82	80.190002	5870300	1
82.879997	83.599998	79.660004	8604000	0
82.730003	82.75	77.879997	9632100	0
79.690002	80.230003	76.309998	8193000	1
76.800003	79.849998	76.010002	6872300	0
78.699997	78.970001	76.529999	5548700	0
76.25	76.650002	74.010002	8770500	1
73.790001	76.059998	73.309998	9343600	0
74.540001	76.209999	73.419998	8011700	1
73.959999	75.959999	73.099998	6829100	1
75.43	78.959999	75.120003	8028900	1
78.5	81.110001	77.419998	7351000	0
76.75	77.970001	75.400002	5640500	0
76.099998	77.040001	75.019997	3484700	1
75.029999	78.480003	74.550003	6699600	0
78.510002	79.5	76.75	5567100	1
77.699997	79.099998	75.879997	4943100	1
77.720001	78.010002	76.400002	5072200	1
78.209999	84.800003	77.489998	10796500	1
82.419998	85.449997	82.099998	9397000	1
83.309998	85.709999	83.129997	7603400	0
85.419998	86.400002	84.57	5465400	1
86.290001	87.949997	85.300003	8263500	0
86.75	87.18	85.110001	5602100	1
86.93	87.669998	86.169998	4475100	0
87.580002	88.559998	84.830002	6073600	0
86.300003	87.489998	85.050003	5009700	0
85.029999	85.199997	82.010002	6223000	0
82.830002	83.300003	81	5401800	0
83.699997	83.949997	81.279999	5465800	1
82.5	84.300003	80.639999	7785100	0
82.809998	82.949997	81	5453100	1
82.150002	83.459999	81.5	5438200	0
82.410004	82.43	78.559998	9744400	0
78.970001	79.099998	76.25	7415500	1
78	80.529999	77.800003	6081400	1
79.099998	82.230003	79.029999	7360400	1
81.900002	84.139999	81.129997	8775300	0
83.870003	84.199997	82.410004	6270300	1
83.620003	84.919998	82.470001	7984800	0
84.419998	84.5	81.370003	6981200	0
81.110001	81.370003	78.510002	7218600	0
78.449997	78.889999	76.540001	7368800	0
78.529999	78.690002	75.410004	6491500	1
76.459999	77.93	75.699997	8540700	1
78.25	78.540001	76.82	6359500	0
77.519997	78.82	76.169998	5976100	1
78.07	81.650002	78.010002	8050200	1
81.480003	82.419998	80.419998	4543600	1
83	84.639999	82.779999	6339000	1
84.419998	86.239998	83.720001	5361900	0
85.800003	86.5	85.199997	5051600	1
86.269997	88.879997	86.260002	6056600	1
88.519997	89.010002	87.400002	7728600	0
